chain length = 1
100	8.43252058899	7.97726070495
200	8.32134385499	5.8956529788
300	7.46784296115	5.67808299347
400	7.46659804191	6.93695936805
500	6.81649037831	5.15280793717
600	7.4979108203	5.39557359957
700	8.04488959532	5.55689355442
800	6.70425924834	3.89214493194
900	7.75782385374	3.35866839137
1000	7.1706283952	3.62578928403
1100	6.56548401492	3.19871219353
1200	6.82942014653	3.56792676795
1300	6.802491495	2.71780256479
1400	6.94585950985	2.01063148206
1500	6.94742208404	2.05994649793
1600	7.39894216774	2.25807981712
1700	6.39746696357	1.74113659436
1800	7.78841604196	1.72285614117
1900	7.6795004659	1.29084711296
2000	7.35549759191	1.23112129988
2100	6.50150142331	0.821561652765
2200	8.11809717054	1.12575044535
2300	7.07095870135	0.613107187644
2400	7.66689331379	0.722947783831
2500	8.31575512543	0.944975875892
2600	6.97599991551	0.573367885391
2700	7.63312087608	0.654677293356
2800	6.81115537953	0.472179106647
2900	7.2683659437	0.434320769465
3000	6.96659140011	0.505713112117
3100	6.69343844213	0.371895793434
3200	7.18713267601	0.461891839063
3300	6.88961398437	0.38455107502
3400	6.97976465856	0.507961861037
3500	6.70782933642	0.282789843301
3600	7.98447672835	0.434766742134
3700	7.66288946582	0.38765868771
3800	6.88489565256	0.401804697629
3900	7.33858631354	0.295342691546
4000	6.43519163884	0.242850861306
4100	7.25035224854	0.415884381683
4200	7.18089705325	0.319165965995
4300	6.73149346771	0.296057155626
4400	6.83658736772	0.246999594633
4500	7.43682022203	0.310444218331
4600	6.8608475084	0.268114634988
4700	6.90927959664	0.262177581685
4800	7.56234829292	0.411959444474
4900	6.63978128283	0.172445752618
5000	6.61776337249	0.287805474174
5100	6.86842892834	0.242091325655
5200	6.81996874304	0.395267825688
5300	6.44548760875	0.242886794254
5400	6.7455532488	0.17727296221
5500	6.49061543553	0.306842507859
5600	6.51929030039	0.248389390959
5700	6.70603424815	0.238892320224
5800	6.20340602939	0.214224200292
5900	6.22000748078	0.169405927607
6000	6.74243163305	0.153181484315
6100	7.59738074867	0.300612800102
6200	6.42196898917	0.223085711992
6300	7.98455716611	0.23060385481
6400	7.27751071845	0.202781279288
6500	7.05180255412	0.205974712154
6600	6.40422667542	0.180297584375
6700	7.56633665989	0.272200049119
6800	5.7621368585	0.164903898319
6900	6.06530136882	0.220178740709
7000	6.81293265013	0.1827691476
7100	6.96364970566	0.223084762803
7200	6.98927063503	0.191592750061
7300	6.83941939619	0.211875455578
7400	6.83946525724	0.189044541704
7500	6.68233628217	0.196090247482
7600	6.62335280638	0.168794979219
7700	6.65990382597	0.192325130425
7800	6.96034241579	0.175134865617
7900	6.68646118384	0.174558490794
8000	7.60107833907	0.138697649781
8100	6.34261439018	0.140138932275
8200	6.57045723947	0.177266436277
8300	7.15997407113	0.145952588165
8400	7.06968768688	0.202579176342
8500	6.85060030112	0.127499605624
8600	7.00356150725	0.221872437953
8700	7.28733768987	0.17177123217
8800	6.13451959375	0.162366874683
8900	6.57700807657	0.163614927183
9000	7.23961043825	0.136697090831
9100	6.62760290987	0.141479708575
9200	6.73557154791	0.134020555479
9300	6.5046027936	0.220772792349
9400	6.33340916895	0.169230579907
9500	6.60084744023	0.116559974766
9600	6.12136611024	0.107051901283
9700	6.47016868311	0.110874139303
9800	6.34835869347	0.140811650104
9900	7.08900757159	0.146812150477
10000	6.59613808419	0.143597113991

chain length = 2
100	7.614158814	0.534088498939
200	7.38167760638	0.435492152851
300	8.00904018068	0.499943265253
400	6.66862704938	0.447018431579
500	7.54717656682	0.462232449703
600	7.44160889043	0.422282627422
700	6.64616800537	0.403295400329
800	7.08377857624	0.389795532301
900	7.46818115797	0.41440091321
1000	7.66404756105	0.444134308077
1100	7.11503580321	0.3999107402
1200	7.38537811358	0.409288507745
1300	6.75794892711	0.337935308928
1400	6.70802947288	0.381293204306
1500	7.33491789407	0.364135940123
1600	7.40001582451	0.426354340423
1700	7.39198584621	0.405253363087
1800	7.32569701378	0.341959330197
1900	7.15317859998	0.444299926092
2000	7.05385568027	0.325942614342
2100	6.80094597875	0.335242531038
2200	7.01197770007	0.336472276808
2300	7.2433404512	0.280793215425
2400	7.18275600418	0.302692251127
2500	6.86937999609	0.277664802693
2600	7.01306312526	0.318554188321
2700	7.44849577502	0.289963768613
2800	6.73740751107	0.292532000577
2900	7.63148272393	0.302240907463
3000	6.70320972994	0.268314979171
3100	7.14714076713	0.322629177958
3200	7.39476225596	0.315126488501
3300	7.63705130484	0.269561984897
3400	7.8636132344	0.34975464876
3500	6.99935400326	0.294490841058
3600	7.41415699583	0.315377717455
3700	6.5506054997	0.297457920876
3800	6.63444759705	0.25290074114
3900	7.10807858982	0.314107558394
4000	6.86323604845	0.275818977268
4100	7.44605979282	0.335814471206
4200	7.06912523371	0.29975329559
4300	6.92750794524	0.269581038036
4400	7.34285532356	0.325571817919
4500	6.87638833751	0.264090319535
4600	7.44251503734	0.312035415645
4700	7.25119948847	0.2381057533
4800	7.09909362307	0.292749500606
4900	6.88070495906	0.2497558173
5000	7.30057830756	0.298117895085
5100	6.81932099734	0.234290924714
5200	6.94084653432	0.289470863573
5300	6.7341017441	0.291407601131
5400	6.81020566756	0.252244702937
5500	7.28398744041	0.238720711623
5600	7.25545745066	0.234095182361
5700	6.83700758532	0.25766598863
5800	7.34350388052	0.235016511202
5900	7.09095210804	0.272574509042
6000	7.27269053604	0.291122765038
6100	7.40184823074	0.298187913875
6200	7.20217201668	0.269000106348
6300	6.90536503388	0.239498933678
6400	7.38584926552	0.254018501344
6500	7.47002886352	0.280539088056
